Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-03-01,34.47,34.47,34.47,34.47,0,0.0,0
2017-03-02,34.27,34.27,34.27,34.27,0,0.0,0
2017-03-03,34.29,34.29,34.29,34.29,0,0.0,0
2017-03-06,34.17,34.17,34.17,34.17,0,0.0,0
2017-03-07,34.08,34.08,34.08,34.08,0,0.0,0
2017-03-08,34.01,34.01,34.01,34.01,0,0.0,0
2017-03-09,34.03,34.03,34.03,34.03,0,0.0,0
2017-03-10,34.15,34.15,34.15,34.15,0,0.0,0
2017-03-13,34.17,34.17,34.17,34.17,0,0.0,0
2017-03-14,34.06,34.06,34.06,34.06,0,0.0,0
2017-03-15,34.35,34.35,34.35,34.35,0,0.0,0
2017-03-16,34.29,34.29,34.29,34.29,0,0.0,0
2017-03-17,34.25,34.25,34.25,34.25,0,0.0,0
2017-03-20,34.18,34.18,34.18,34.18,0,0.0,0
2017-03-21,33.75,33.75,33.75,33.75,0,0.0,0
2017-03-22,33.82,33.82,33.82,33.82,0,0.0,0
2017-03-23,33.78,33.78,33.78,33.78,0,0.0,0
2017-03-24,33.75,33.75,33.75,33.75,0,0.0,0
2017-03-27,33.72,33.72,33.72,33.72,0,0.0,0
2017-03-28,33.97,33.97,33.97,33.97,0,0.0,0
2017-03-29,34.01,34.01,34.01,34.01,0,0.0,0
2017-03-30,34.11,34.11,34.11,34.11,0,0.0,0
2017-03-31,34.03,34.03,34.03,34.03,0,0.0,0
2017-04-03,33.98,33.98,33.98,33.98,0,0.0,0
2017-04-04,34.0,34.0,34.0,34.0,0,0.0,0
2017-04-05,33.9,33.9,33.9,33.9,0,0.0,0
2017-04-06,33.97,33.97,33.97,33.97,0,0.0,0
2017-04-07,33.95,33.95,33.95,33.95,0,0.0,0
2017-04-10,33.97,33.97,33.97,33.97,0,0.0,0
2017-04-11,33.93,33.93,33.93,33.93,0,0.0,0
2017-04-12,33.8,33.8,33.8,33.8,0,0.0,0
2017-04-13,33.57,33.57,33.57,33.57,0,0.0,0
2017-04-17,33.86,33.86,33.86,33.86,0,0.0,0
2017-04-18,33.76,33.76,33.76,33.76,0,0.0,0
2017-04-19,33.71,33.71,33.71,33.71,0,0.0,0
2017-04-20,33.97,33.97,33.97,33.97,0,0.0,0
2017-04-21,33.86,33.86,33.86,33.86,0,0.0,0
2017-04-24,34.23,34.23,34.23,34.23,0,0.0,0
2017-04-25,34.44,34.44,34.44,34.44,0,0.0,0
2017-04-26,34.42,34.42,34.42,34.42,0,0.0,0
